index,Country Key,Country,Date,Precipitation,Temp Avg,Temp Max,Temp Min
1421,37,Iceland,2/19/2020,,31.0,35.0,28.0
1404,37,Iceland,2/2/2020,,29.0,33.0,24.0
1422,37,Iceland,2/20/2020,,33.0,,29.0
1423,37,Iceland,2/21/2020,,33.0,35.0,
1424,37,Iceland,2/22/2020,,31.0,35.0,
1425,37,Iceland,2/23/2020,,32.0,36.0,25.0
1426,37,Iceland,2/24/2020,,33.0,36.0,
1427,37,Iceland,2/25/2020,,28.0,36.0,23.0
1428,37,Iceland,2/26/2020,,28.0,34.0,
1429,37,Iceland,2/27/2020,,27.0,29.0,25.0
1430,37,Iceland,2/28/2020,,31.0,,26.0
1431,37,Iceland,2/29/2020,,31.0,,
1405,37,Iceland,2/3/2020,,33.0,,
1406,37,Iceland,2/4/2020,,35.0,,
1407,37,Iceland,2/5/2020,,44.0,45.0,38.0
1408,37,Iceland,2/6/2020,,43.0,47.0,
1409,37,Iceland,2/7/2020,,43.0,45.0,
1410,37,Iceland,2/8/2020,,36.0,42.0,
1411,37,Iceland,2/9/2020,,30.0,36.0,28.0
1432,37,Iceland,3/1/2020,,35.0,,31.0
1433,37,Iceland,3/2/2020,,36.0,38.0,
1434,38,India,1/22/2020,,77.0,86.0,67.0
1435,38,India,1/23/2020,,75.0,86.0,63.0
1436,38,India,1/24/2020,,77.0,,60.0
1437,38,India,1/25/2020,,78.0,,64.0
1438,38,India,1/26/2020,,79.0,90.0,
1439,38,India,1/27/2020,,80.0,,63.0
1440,38,India,1/28/2020,,81.0,92.0,69.0
1441,38,India,1/29/2020,,80.0,91.0,69.0
1442,38,India,1/30/2020,,78.0,90.0,65.0
1443,38,India,1/31/2020,,78.0,89.0,65.0
1444,38,India,2/1/2020,,79.0,,67.0
1453,38,India,2/10/2020,0.0,73.0,,66.0
1454,38,India,2/11/2020,,75.0,,68.0
1455,38,India,2/12/2020,,76.0,,67.0
1456,38,India,2/13/2020,,76.0,,63.0
1457,38,India,2/14/2020,,78.0,,59.0
1458,38,India,2/15/2020,,80.0,92.0,
1459,38,India,2/16/2020,,80.0,92.0,62.0
1460,38,India,2/17/2020,,80.0,,63.0
1461,38,India,2/18/2020,,79.0,92.0,
1462,38,India,2/19/2020,,80.0,92.0,
1445,38,India,2/2/2020,,77.0,89.0,69.0
1463,38,India,2/20/2020,,79.0,91.0,67.0
1464,38,India,2/21/2020,,78.0,89.0,67.0
1465,38,India,2/22/2020,,79.0,,66.0
1466,38,India,2/23/2020,,80.0,90.0,66.0
1467,38,India,2/24/2020,,84.0,,67.0
1468,38,India,2/25/2020,,82.0,94.0,69.0
1469,38,India,2/26/2020,,79.0,92.0,70.0
1470,38,India,2/27/2020,,80.0,89.0,66.0
1471,38,India,2/28/2020,,80.0,88.0,68.0
1472,38,India,2/29/2020,,81.0,,69.0
1446,38,India,2/3/2020,,78.0,,67.0
1447,38,India,2/4/2020,,81.0,,67.0
1448,38,India,2/5/2020,,80.0,90.0,68.0
1449,38,India,2/6/2020,,81.0,,67.0
1450,38,India,2/7/2020,,81.0,,69.0
1451,38,India,2/8/2020,,77.0,91.0,
1452,38,India,2/9/2020,0.16,70.0,85.0,66.0
1473,38,India,3/1/2020,,80.0,91.0,68.0
1474,38,India,3/2/2020,,83.0,,70.0
1475,39,Indonesia,1/22/2020,,83.0,92.0,74.0
1476,39,Indonesia,1/23/2020,,77.0,85.0,
1477,39,Indonesia,1/24/2020,,81.0,90.0,74.0
1478,39,Indonesia,1/25/2020,,81.0,,
1479,39,Indonesia,1/26/2020,,82.0,,71.0
1480,39,Indonesia,1/27/2020,,82.0,,72.0
1481,39,Indonesia,1/28/2020,,84.0,92.0,72.0
1482,39,Indonesia,1/29/2020,,82.0,,74.0
1483,39,Indonesia,1/30/2020,,81.0,,
1484,39,Indonesia,1/31/2020,,78.0,89.0,
1485,39,Indonesia,2/1/2020,,81.0,,
1493,39,Indonesia,2/10/2020,,82.0,,
1494,39,Indonesia,2/11/2020,,82.0,91.0,
1495,39,Indonesia,2/12/2020,,81.0,90.0,72.0
1496,39,Indonesia,2/13/2020,,82.0,90.0,71.0
1497,39,Indonesia,2/14/2020,,81.0,,73.0
1498,39,Indonesia,2/15/2020,,82.0,,
1499,39,Indonesia,2/16/2020,,83.0,,74.0
1500,39,Indonesia,2/17/2020,,83.0,90.0,72.0
1501,39,Indonesia,2/18/2020,,79.0,88.0,74.0
1502,39,Indonesia,2/19/2020,,80.0,88.0,76.0
1486,39,Indonesia,2/2/2020,,80.0,91.0,72.0
1503,39,Indonesia,2/20/2020,,80.0,,
1504,39,Indonesia,2/21/2020,,81.0,,75.0
1505,39,Indonesia,2/22/2020,,80.0,89.0,72.0
1506,39,Indonesia,2/23/2020,,82.0,90.0,72.0
1507,39,Indonesia,2/24/2020,,81.0,,
1508,39,Indonesia,2/25/2020,,83.0,,72.0
1509,39,Indonesia,2/26/2020,,81.0,89.0,
1510,39,Indonesia,2/27/2020,,81.0,89.0,73.0
1511,39,Indonesia,2/28/2020,,81.0,91.0,74.0
1512,39,Indonesia,2/29/2020,,82.0,90.0,75.0
1487,39,Indonesia,2/3/2020,,82.0,90.0,
1488,39,Indonesia,2/4/2020,,82.0,90.0,76.0
1489,39,Indonesia,2/5/2020,,78.0,,
1490,39,Indonesia,2/6/2020,,83.0,91.0,73.0
1491,39,Indonesia,2/7/2020,,83.0,91.0,72.0
1492,39,Indonesia,2/8/2020,,83.0,92.0,74.0
1513,39,Indonesia,3/1/2020,,82.0,,74.0
1514,39,Indonesia,3/2/2020,,83.0,90.0,76.0
1515,40,Iran,1/22/2020,0.0,40.0,47.0,38.0
1516,40,Iran,1/23/2020,0.13,40.0,47.0,
1517,40,Iran,1/24/2020,0.0,40.0,55.0,29.0
1518,40,Iran,1/25/2020,0.0,41.0,51.0,32.0
1519,40,Iran,1/26/2020,0.0,41.0,54.0,31.0
1520,40,Iran,1/27/2020,0.0,41.0,53.0,29.0
1521,40,Iran,1/28/2020,0.0,42.0,55.0,32.0
1522,40,Iran,1/29/2020,0.0,42.0,52.0,29.0
1523,40,Iran,1/30/2020,0.0,47.0,61.0,34.0
1524,40,Iran,1/31/2020,0.0,44.0,64.0,29.0
1525,40,Iran,2/1/2020,0.0,47.0,66.0,31.0
1534,40,Iran,2/10/2020,0.0,42.0,52.0,
1535,40,Iran,2/11/2020,0.0,33.0,39.0,
1536,40,Iran,2/12/2020,0.0,33.0,46.0,21.0
1537,40,Iran,2/13/2020,0.0,43.0,60.0,24.0
1538,40,Iran,2/14/2020,0.0,48.0,66.0,32.0
1539,40,Iran,2/15/2020,0.0,42.0,52.0,35.0
1540,40,Iran,2/16/2020,0.0,44.0,56.0,32.0
1541,40,Iran,2/17/2020,0.0,47.0,56.0,41.0
1542,40,Iran,2/18/2020,0.0,50.0,65.0,36.0
1543,40,Iran,2/19/2020,0.11,49.0,55.0,42.0
1526,40,Iran,2/2/2020,0.01,44.0,56.0,36.0
1544,40,Iran,2/20/2020,0.01,46.0,54.0,
1545,40,Iran,2/21/2020,0.18,51.0,68.0,37.0
1546,40,Iran,2/22/2020,0.0,54.0,65.0,43.0
1547,40,Iran,2/23/2020,0.0,56.0,71.0,42.0
1548,40,Iran,2/24/2020,0.0,59.0,74.0,44.0
1549,40,Iran,2/25/2020,0.07,55.0,60.0,
1550,40,Iran,2/26/2020,0.37,46.0,,
1551,40,Iran,2/27/2020,0.0,46.0,58.0,37.0
1552,40,Iran,2/28/2020,0.0,52.0,64.0,37.0
1553,40,Iran,2/29/2020,0.0,54.0,67.0,43.0
1527,40,Iran,2/3/2020,0.0,41.0,55.0,30.0
1528,40,Iran,2/4/2020,0.0,45.0,62.0,29.0
1529,40,Iran,2/5/2020,0.0,53.0,66.0,40.0
1530,40,Iran,2/6/2020,0.0,52.0,71.0,39.0
1531,40,Iran,2/7/2020,0.0,55.0,71.0,38.0
1532,40,Iran,2/8/2020,0.0,59.0,76.0,44.0
1533,40,Iran,2/9/2020,0.0,54.0,69.0,
1554,40,Iran,3/1/2020,0.0,58.0,71.0,45.0
1555,40,Iran,3/2/2020,0.0,55.0,64.0,
1556,41,Iraq,1/22/2020,0.94,50.0,55.0,
1557,41,Iraq,1/23/2020,0.16,50.0,55.0,41.0
1558,41,Iraq,1/25/2020,0.08,51.0,57.0,45.0
1559,41,Iraq,1/27/2020,0.0,54.0,61.0,39.0
1560,41,Iraq,1/28/2020,0.0,56.0,63.0,40.0
1561,41,Iraq,1/30/2020,,62.0,67.0,
1562,41,Iraq,1/31/2020,0.0,60.0,67.0,45.0
1563,41,Iraq,2/1/2020,0.0,56.0,60.0,45.0
1571,41,Iraq,2/10/2020,0.0,43.0,49.0,37.0
1572,41,Iraq,2/11/2020,0.0,41.0,45.0,34.0
1573,41,Iraq,2/12/2020,0.0,45.0,51.0,31.0
1574,41,Iraq,2/14/2020,,63.0,,41.0
1575,41,Iraq,2/15/2020,,64.0,,46.0
1576,41,Iraq,2/16/2020,,64.0,,45.0
1577,41,Iraq,2/18/2020,,66.0,,53.0
1578,41,Iraq,2/19/2020,,72.0,,45.0
1564,41,Iraq,2/2/2020,0.0,57.0,63.0,44.0
1579,41,Iraq,2/20/2020,,64.0,,56.0
1580,41,Iraq,2/23/2020,,70.0,,53.0
1581,41,Iraq,2/24/2020,,69.0,,
1582,41,Iraq,2/26/2020,,60.0,,52.0
1583,41,Iraq,2/27/2020,,65.0,,50.0
1584,41,Iraq,2/28/2020,,66.0,,51.0
1585,41,Iraq,2/29/2020,,68.0,,50.0
1565,41,Iraq,2/3/2020,,57.0,62.0,
1566,41,Iraq,2/4/2020,,58.0,,41.0
1567,41,Iraq,2/5/2020,,62.0,,41.0
1568,41,Iraq,2/7/2020,0.0,69.0,78.0,53.0
1569,41,Iraq,2/8/2020,0.0,62.0,69.0,49.0
1570,41,Iraq,2/9/2020,,57.0,64.0,
1586,41,Iraq,3/1/2020,,68.0,,54.0
1587,41,Iraq,3/2/2020,,64.0,,48.0
1588,42,Ireland,1/22/2020,,47.0,,44.0
1589,42,Ireland,1/23/2020,,44.0,,
1590,42,Ireland,1/24/2020,,42.0,,
1591,42,Ireland,1/25/2020,,44.0,,
1592,42,Ireland,1/26/2020,,44.0,,
1593,42,Ireland,1/27/2020,,36.0,,
1594,42,Ireland,1/28/2020,,36.0,,30.0
1595,42,Ireland,1/29/2020,,43.0,,34.0
1596,42,Ireland,1/30/2020,,49.0,,45.0
1597,42,Ireland,1/31/2020,,49.0,,
1598,42,Ireland,2/1/2020,,44.0,,
1607,42,Ireland,2/10/2020,,39.0,,
1608,42,Ireland,2/11/2020,,36.0,,
1609,42,Ireland,2/12/2020,,38.0,,
1610,42,Ireland,2/13/2020,,42.0,,
1611,42,Ireland,2/14/2020,,47.0,,37.0
1612,42,Ireland,2/15/2020,,48.0,,41.0
1613,42,Ireland,2/16/2020,,42.0,,
1614,42,Ireland,2/17/2020,,40.0,,
1615,42,Ireland,2/18/2020,,40.0,,35.0
1616,42,Ireland,2/19/2020,,45.0,,36.0
1599,42,Ireland,2/2/2020,,47.0,,42.0
1617,42,Ireland,2/20/2020,,42.0,,
1618,42,Ireland,2/21/2020,,47.0,,36.0
1619,42,Ireland,2/22/2020,,46.0,,
1620,42,Ireland,2/23/2020,,47.0,,
1621,42,Ireland,2/24/2020,,47.0,,
1622,42,Ireland,2/25/2020,0.18,36.0,,
1623,42,Ireland,2/26/2020,,38.0,,33.0
1624,42,Ireland,2/27/2020,,39.0,,35.0
1625,42,Ireland,2/28/2020,,48.0,,39.0
1626,42,Ireland,2/29/2020,,38.0,,
1600,42,Ireland,2/3/2020,,42.0,,
1601,42,Ireland,2/4/2020,,44.0,,37.0
1602,42,Ireland,2/5/2020,,42.0,,36.0
1603,42,Ireland,2/6/2020,,44.0,,40.0
1604,42,Ireland,2/7/2020,0.16,46.0,,
1605,42,Ireland,2/8/2020,,43.0,,37.0
1606,42,Ireland,2/9/2020,,49.0,,
1627,42,Ireland,3/1/2020,,38.0,,33.0
1628,42,Ireland,3/2/2020,,37.0,,
1629,43,Israel,1/22/2020,0.0,50.0,57.0,46.0
1630,43,Israel,1/23/2020,0.0,54.0,63.0,45.0
1631,43,Israel,1/24/2020,0.0,53.0,58.0,
1632,43,Israel,1/25/2020,0.0,48.0,60.0,41.0
1633,43,Israel,1/26/2020,0.0,49.0,62.0,38.0
1634,43,Israel,1/27/2020,0.0,52.0,65.0,40.0
1635,43,Israel,1/28/2020,0.0,55.0,64.0,45.0
1636,43,Israel,1/29/2020,0.0,57.0,67.0,51.0
1637,43,Israel,1/30/2020,0.0,56.0,67.0,46.0
1638,43,Israel,1/31/2020,0.0,57.0,64.0,51.0
1639,43,Israel,2/1/2020,0.0,58.0,65.0,51.0
1648,43,Israel,2/10/2020,0.0,48.0,54.0,41.0
1649,43,Israel,2/11/2020,0.0,51.0,59.0,42.0
1650,43,Israel,2/12/2020,0.0,58.0,67.0,
1651,43,Israel,2/13/2020,0.0,57.0,70.0,46.0
1652,43,Israel,2/14/2020,0.0,60.0,70.0,45.0
1653,43,Israel,2/15/2020,0.0,62.0,70.0,49.0
1654,43,Israel,2/16/2020,0.0,60.0,68.0,
1655,43,Israel,2/17/2020,0.0,58.0,66.0,50.0
1656,43,Israel,2/18/2020,0.0,61.0,74.0,48.0
1657,43,Israel,2/19/2020,0.0,57.0,62.0,53.0
1640,43,Israel,2/2/2020,0.0,58.0,68.0,52.0
1658,43,Israel,2/20/2020,0.0,58.0,66.0,
1659,43,Israel,2/21/2020,0.0,58.0,69.0,48.0
1660,43,Israel,2/22/2020,0.0,56.0,62.0,
1661,43,Israel,2/23/2020,0.0,57.0,65.0,50.0
1662,43,Israel,2/24/2020,0.0,56.0,64.0,48.0
1663,43,Israel,2/25/2020,0.0,61.0,66.0,52.0
1664,43,Israel,2/26/2020,0.0,57.0,66.0,
1665,43,Israel,2/27/2020,0.0,59.0,72.0,45.0
1666,43,Israel,2/28/2020,0.0,61.0,74.0,50.0
1667,43,Israel,2/29/2020,0.0,58.0,67.0,48.0
1641,43,Israel,2/3/2020,0.0,56.0,66.0,46.0
1642,43,Israel,2/4/2020,0.0,57.0,67.0,47.0
1643,43,Israel,2/5/2020,0.0,61.0,,47.0
1644,43,Israel,2/6/2020,0.0,61.0,75.0,46.0
1645,43,Israel,2/7/2020,0.0,56.0,61.0,53.0
1646,43,Israel,2/8/2020,0.0,56.0,61.0,51.0
1647,43,Israel,2/9/2020,0.0,51.0,56.0,
1668,43,Israel,3/1/2020,0.0,60.0,66.0,
1669,43,Israel,3/2/2020,0.0,59.0,67.0,
1670,44,Italy,1/22/2020,0.0,35.0,40.0,32.0
1671,44,Italy,1/23/2020,0.0,34.0,,
1672,44,Italy,1/24/2020,0.0,30.0,,
1673,44,Italy,1/25/2020,0.0,28.0,31.0,
1674,44,Italy,1/26/2020,0.03,28.0,31.0,
1675,44,Italy,1/27/2020,0.0,26.0,29.0,
1676,44,Italy,1/28/2020,0.0,25.0,,
1677,44,Italy,1/29/2020,,23.0,,19.0
1678,44,Italy,1/30/2020,0.0,24.0,29.0,19.0
1679,44,Italy,1/31/2020,0.0,35.0,41.0,24.0
1680,44,Italy,2/1/2020,0.0,32.0,,
1689,44,Italy,2/10/2020,0.0,29.0,,23.0
1690,44,Italy,2/11/2020,0.0,30.0,34.0,
1691,44,Italy,2/12/2020,0.0,21.0,24.0,19.0
1692,44,Italy,2/13/2020,0.0,21.0,,
1693,44,Italy,2/14/2020,,25.0,,18.0
1694,44,Italy,2/15/2020,0.0,28.0,,25.0
1695,44,Italy,2/16/2020,0.0,34.0,38.0,28.0
1696,44,Italy,2/17/2020,0.0,30.0,,
1697,44,Italy,2/18/2020,0.0,28.0,31.0,
1698,44,Italy,2/19/2020,0.0,23.0,28.0,
1681,44,Italy,2/2/2020,0.0,36.0,,31.0
1699,44,Italy,2/20/2020,0.0,22.0,27.0,17.0
1700,44,Italy,2/21/2020,0.0,28.0,,24.0
1701,44,Italy,2/22/2020,0.0,33.0,,26.0
1702,44,Italy,2/23/2020,0.0,44.0,,36.0
1703,44,Italy,2/24/2020,0.0,43.0,,
1704,44,Italy,2/25/2020,0.0,30.0,,
1705,44,Italy,2/26/2020,0.0,20.0,,
1706,44,Italy,2/27/2020,0.0,16.0,,12.0
1707,44,Italy,2/28/2020,0.0,18.0,22.0,
1708,44,Italy,2/29/2020,0.04,21.0,24.0,19.0
1682,44,Italy,2/3/2020,0.0,42.0,45.0,35.0
1683,44,Italy,2/4/2020,0.0,24.0,,
1684,44,Italy,2/5/2020,0.0,15.0,,12.0
1685,44,Italy,2/6/2020,0.0,21.0,,13.0
1686,44,Italy,2/7/2020,0.0,31.0,,24.0
1687,44,Italy,2/8/2020,,27.0,31.0,
1688,44,Italy,2/9/2020,0.0,24.0,27.0,
1709,44,Italy,3/1/2020,,27.0,29.0,21.0
1710,44,Italy,3/2/2020,0.47,25.0,28.0,23.0
1711,45,Japan,1/22/2020,0.0,44.0,49.0,30.0
1712,45,Japan,1/23/2020,0.08,47.0,51.0,
1713,45,Japan,1/24/2020,0.12,41.0,53.0,
1714,45,Japan,1/25/2020,0.0,37.0,44.0,31.0
1715,45,Japan,1/26/2020,0.0,42.0,49.0,32.0
1716,45,Japan,1/27/2020,0.0,46.0,,32.0
1717,45,Japan,1/28/2020,0.75,50.0,55.0,45.0
1718,45,Japan,1/29/2020,0.47,49.0,56.0,
1719,45,Japan,1/30/2020,1.14,43.0,49.0,
1720,45,Japan,1/31/2020,0.08,40.0,43.0,36.0
1721,45,Japan,2/1/2020,0.47,38.0,45.0,
1730,45,Japan,2/10/2020,0.28,37.0,45.0,30.0
1731,45,Japan,2/11/2020,0.02,35.0,46.0,
1732,45,Japan,2/12/2020,0.0,50.0,59.0,29.0
1733,45,Japan,2/13/2020,0.51,52.0,62.0,
1734,45,Japan,2/14/2020,0.0,50.0,57.0,
1735,45,Japan,2/15/2020,0.0,48.0,54.0,
1736,45,Japan,2/16/2020,1.04,50.0,60.0,41.0
1737,45,Japan,2/17/2020,0.63,38.0,44.0,
1738,45,Japan,2/18/2020,0.55,36.0,40.0,33.0
1739,45,Japan,2/19/2020,0.0,41.0,48.0,35.0
1722,45,Japan,2/2/2020,0.08,42.0,48.0,33.0
1740,45,Japan,2/20/2020,0.24,38.0,47.0,
1741,45,Japan,2/21/2020,,44.0,53.0,33.0
1742,45,Japan,2/22/2020,0.16,47.0,54.0,38.0
1743,45,Japan,2/23/2020,0.24,41.0,46.0,
1744,45,Japan,2/24/2020,0.04,47.0,54.0,37.0
1745,45,Japan,2/25/2020,0.43,46.0,52.0,39.0
1746,45,Japan,2/26/2020,0.08,42.0,49.0,
1747,45,Japan,2/27/2020,0.04,38.0,44.0,
1748,45,Japan,2/28/2020,0.0,40.0,46.0,35.0
1749,45,Japan,2/29/2020,0.0,48.0,57.0,36.0
1723,45,Japan,2/3/2020,0.59,41.0,49.0,
1724,45,Japan,2/4/2020,0.51,41.0,48.0,34.0
1725,45,Japan,2/5/2020,0.28,33.0,42.0,
1726,45,Japan,2/6/2020,0.08,30.0,33.0,26.0
1727,45,Japan,2/7/2020,0.0,38.0,43.0,26.0
1728,45,Japan,2/8/2020,0.59,35.0,41.0,
1729,45,Japan,2/9/2020,0.1,33.0,37.0,29.0
1750,45,Japan,3/1/2020,0.12,43.0,49.0,
1751,45,Japan,3/2/2020,0.02,48.0,57.0,35.0
1752,46,Jordan,1/22/2020,0.08,43.0,49.0,32.0
1753,46,Jordan,1/23/2020,0.0,43.0,51.0,32.0
1754,46,Jordan,1/24/2020,,40.0,,33.0
1755,46,Jordan,1/25/2020,,40.0,50.0,31.0
1756,46,Jordan,1/26/2020,,41.0,55.0,31.0
1757,46,Jordan,1/27/2020,,43.0,55.0,33.0
1758,46,Jordan,1/28/2020,,46.0,57.0,36.0
1759,46,Jordan,1/29/2020,0.06,49.0,57.0,44.0
1760,46,Jordan,1/30/2020,0.0,49.0,59.0,37.0
1761,46,Jordan,1/31/2020,,49.0,55.0,
1762,46,Jordan,2/1/2020,,48.0,55.0,
1771,46,Jordan,2/10/2020,0.0,38.0,43.0,34.0
1772,46,Jordan,2/11/2020,,38.0,,29.0
1773,46,Jordan,2/12/2020,0.13,48.0,56.0,43.0
1774,46,Jordan,2/13/2020,0.0,50.0,61.0,36.0
1775,46,Jordan,2/14/2020,,49.0,58.0,35.0
1776,46,Jordan,2/15/2020,,51.0,64.0,42.0
1777,46,Jordan,2/16/2020,,49.0,60.0,42.0
1778,46,Jordan,2/17/2020,,47.0,60.0,34.0
1779,46,Jordan,2/18/2020,,54.0,65.0,43.0
1780,46,Jordan,2/19/2020,0.04,50.0,56.0,
1763,46,Jordan,2/2/2020,,49.0,58.0,45.0
1781,46,Jordan,2/20/2020,0.07,48.0,56.0,33.0
1782,46,Jordan,2/21/2020,0.0,51.0,63.0,
1783,46,Jordan,2/22/2020,0.07,48.0,58.0,42.0
1784,46,Jordan,2/23/2020,0.0,48.0,62.0,39.0
1785,46,Jordan,2/24/2020,,50.0,63.0,38.0
1786,46,Jordan,2/25/2020,,50.0,58.0,45.0
1787,46,Jordan,2/26/2020,,52.0,58.0,44.0
1788,46,Jordan,2/27/2020,,54.0,68.0,36.0
1789,46,Jordan,2/28/2020,,56.0,70.0,44.0
1790,46,Jordan,2/29/2020,,51.0,62.0,41.0
1764,46,Jordan,2/3/2020,,49.0,64.0,36.0
1765,46,Jordan,2/4/2020,,48.0,58.0,36.0
1766,46,Jordan,2/5/2020,,51.0,63.0,41.0
1767,46,Jordan,2/6/2020,,52.0,67.0,40.0
1768,46,Jordan,2/7/2020,,46.0,50.0,40.0
1769,46,Jordan,2/8/2020,0.29,44.0,49.0,
1770,46,Jordan,2/9/2020,0.08,38.0,44.0,
1791,46,Jordan,3/1/2020,0.46,49.0,54.0,42.0
1792,46,Jordan,3/2/2020,0.0,50.0,56.0,38.0
1793,47,Kuwait,1/22/2020,,60.0,68.0,52.0
1794,47,Kuwait,1/23/2020,,54.0,63.0,46.0
1795,47,Kuwait,1/24/2020,,54.0,67.0,43.0
1796,47,Kuwait,1/25/2020,0.0,53.0,62.0,47.0
1797,47,Kuwait,1/26/2020,0.0,54.0,65.0,44.0
1798,47,Kuwait,1/27/2020,,55.0,67.0,45.0
1799,47,Kuwait,1/28/2020,,55.0,68.0,43.0
1800,47,Kuwait,1/29/2020,,58.0,72.0,49.0
1801,47,Kuwait,1/30/2020,,57.0,71.0,45.0
1802,47,Kuwait,1/31/2020,0.0,60.0,72.0,48.0
1803,47,Kuwait,2/1/2020,0.0,58.0,67.0,50.0
1812,47,Kuwait,2/10/2020,,52.0,59.0,43.0
1813,47,Kuwait,2/11/2020,,46.0,57.0,36.0
1814,47,Kuwait,2/12/2020,,44.0,56.0,33.0
1815,47,Kuwait,2/13/2020,,52.0,67.0,38.0
1816,47,Kuwait,2/14/2020,,59.0,77.0,44.0
1817,47,Kuwait,2/15/2020,,63.0,77.0,50.0
1818,47,Kuwait,2/16/2020,,65.0,80.0,51.0
1819,47,Kuwait,2/17/2020,,68.0,81.0,60.0
1820,47,Kuwait,2/18/2020,,67.0,81.0,58.0
1821,47,Kuwait,2/19/2020,,73.0,90.0,58.0
1804,47,Kuwait,2/2/2020,,55.0,69.0,43.0
1822,47,Kuwait,2/20/2020,,69.0,76.0,59.0
1823,47,Kuwait,2/21/2020,,65.0,76.0,54.0
1824,47,Kuwait,2/22/2020,,67.0,81.0,55.0
1825,47,Kuwait,2/23/2020,,67.0,80.0,55.0
1826,47,Kuwait,2/24/2020,,72.0,89.0,62.0
1827,47,Kuwait,2/25/2020,0.11,72.0,89.0,60.0
1828,47,Kuwait,2/26/2020,0.0,63.0,73.0,56.0
1829,47,Kuwait,2/27/2020,0.12,63.0,75.0,52.0
1830,47,Kuwait,2/28/2020,0.0,65.0,78.0,53.0
1831,47,Kuwait,2/29/2020,,66.0,81.0,52.0
1805,47,Kuwait,2/3/2020,0.01,56.0,66.0,46.0
1806,47,Kuwait,2/4/2020,0.0,55.0,,
1807,47,Kuwait,2/5/2020,,59.0,71.0,48.0
1808,47,Kuwait,2/6/2020,,64.0,80.0,50.0
1809,47,Kuwait,2/7/2020,0.07,69.0,86.0,58.0
1810,47,Kuwait,2/8/2020,0.0,66.0,82.0,53.0
1811,47,Kuwait,2/9/2020,,61.0,69.0,55.0
1832,47,Kuwait,3/1/2020,,71.0,88.0,57.0
1833,47,Kuwait,3/2/2020,,66.0,75.0,56.0
1834,48,Latvia,1/22/2020,,36.0,,
1835,48,Latvia,1/23/2020,,33.0,,
1836,48,Latvia,1/24/2020,,41.0,,
1837,48,Latvia,1/25/2020,,37.0,,
1838,48,Latvia,1/26/2020,,37.0,,
1839,48,Latvia,1/27/2020,,37.0,,
1840,48,Latvia,1/28/2020,,33.0,,
1841,48,Latvia,1/29/2020,,35.0,,
1842,48,Latvia,1/30/2020,,35.0,,
1843,48,Latvia,1/31/2020,,34.0,,
1844,48,Latvia,2/1/2020,,38.0,,
1853,48,Latvia,2/10/2020,,38.0,,
1854,48,Latvia,2/11/2020,,36.0,,
1855,48,Latvia,2/12/2020,,35.0,,
1856,48,Latvia,2/13/2020,,36.0,,
1857,48,Latvia,2/14/2020,,33.0,,
1858,48,Latvia,2/15/2020,,33.0,,
1859,48,Latvia,2/16/2020,,38.0,,
1860,48,Latvia,2/17/2020,,44.0,,
1861,48,Latvia,2/18/2020,,41.0,,
1862,48,Latvia,2/19/2020,,38.0,,
1845,48,Latvia,2/2/2020,,40.0,,
1863,48,Latvia,2/20/2020,,37.0,,
1864,48,Latvia,2/21/2020,,36.0,,
1865,48,Latvia,2/22/2020,,38.0,,
1866,48,Latvia,2/23/2020,,38.0,,
1867,48,Latvia,2/24/2020,,36.0,,
1868,48,Latvia,2/25/2020,,31.0,,
1869,48,Latvia,2/26/2020,,36.0,,
1870,48,Latvia,2/27/2020,,31.0,,
1871,48,Latvia,2/28/2020,,29.0,,
1872,48,Latvia,2/29/2020,,31.0,,
1846,48,Latvia,2/3/2020,,34.0,,
1847,48,Latvia,2/4/2020,,28.0,,
1848,48,Latvia,2/5/2020,,27.0,,
1849,48,Latvia,2/6/2020,,29.0,,
1850,48,Latvia,2/7/2020,,26.0,,
1851,48,Latvia,2/8/2020,,34.0,,
1852,48,Latvia,2/9/2020,,36.0,,
1873,48,Latvia,3/1/2020,,38.0,,
1874,48,Latvia,3/2/2020,,40.0,,
1875,49,Lebanon,1/22/2020,0.0,41.0,52.0,34.0
1876,49,Lebanon,1/23/2020,0.0,42.0,51.0,36.0
1877,49,Lebanon,1/24/2020,0.94,38.0,43.0,35.0
1878,49,Lebanon,1/25/2020,0.01,39.0,53.0,27.0
1879,49,Lebanon,1/26/2020,0.0,42.0,57.0,31.0
1880,49,Lebanon,1/27/2020,0.0,43.0,56.0,29.0
1881,49,Lebanon,1/28/2020,0.0,47.0,61.0,36.0
1882,49,Lebanon,1/29/2020,0.59,46.0,54.0,43.0
1883,49,Lebanon,1/30/2020,0.12,45.0,50.0,40.0
1884,49,Lebanon,1/31/2020,0.83,43.0,48.0,
1885,49,Lebanon,2/1/2020,0.12,43.0,50.0,39.0
1894,49,Lebanon,2/10/2020,0.0,31.0,36.0,27.0
1895,49,Lebanon,2/11/2020,0.04,36.0,43.0,26.0
1896,49,Lebanon,2/12/2020,0.24,45.0,47.0,38.0
1897,49,Lebanon,2/13/2020,0.24,46.0,54.0,
1898,49,Lebanon,2/14/2020,0.0,42.0,52.0,34.0
1899,49,Lebanon,2/15/2020,0.0,45.0,62.0,
1900,49,Lebanon,2/16/2020,0.0,41.0,50.0,35.0
1901,49,Lebanon,2/17/2020,0.0,45.0,59.0,38.0
1902,49,Lebanon,2/18/2020,0.0,49.0,60.0,37.0
